GJ 3779 System,http://bit.ly/2Iz4jPB,GJ 3779,5.370084E29,194796.00000000003,3324.0,http://bit.ly/336nzNZ,GJ 3779 b,4.777266E25,0.0,3889544.6459999997,0.07,3.0232,http://bit.ly/2Q2PngD
Kepler-943 System,http://bit.ly/2Iz4jPB,Kepler-943,1.8496956E30,633087.0,5612.0,http://bit.ly/336nzNZ,Kepler-943 b,0.0,37819.268000000004,0.0,0.0,49.7701438,http://bit.ly/2Q2PngD
WASP-192 System,http://bit.ly/2Iz4jPB,WASP-192,2.1679228E30,918324.0,5910.0,http://bit.ly/336nzNZ,WASP-192 b,4.3653999999999995E27,87935.16,6103593.1368,0.0,2.8786765,http://bit.ly/2Q2PngD
Kepler-77 System,http://bit.ly/2Iz4jPB,Kepler-77,1.8894739999999998E30,688743.0,5520.0,http://bit.ly/336nzNZ,Kepler-77 b,8.1614E26,68632.31999999999,6733400.17371,0.0,3.57878087,http://bit.ly/2Q2PngD
Kepler-954 System,http://bit.ly/2Iz4jPB,Kepler-954,1.6309143999999998E30,528732.0,4990.0,http://bit.ly/336nzNZ,Kepler-954 b,0.0,14798.844,0.0,0.0,16.78176602,http://bit.ly/2Q2PngD
WASP-98 System,http://bit.ly/2Iz4jPB,WASP-98,1.6110252E30,514818.0,5473.0,http://bit.ly/336nzNZ,WASP-98 b,1.749956E27,81786.848,5627871.90702,0.0,2.96264036,http://bit.ly/2Q2PngD
HD 175167 System,http://bit.ly/2Iz4jPB,HD 175167,2.7248204E30,1217475.0,5635.0,http://bit.ly/336nzNZ,HD 175167 b,1.702506E28,0.0,3.590348904E8,0.54,1290.0,http://bit.ly/2Q2PngD
Kepler-1073 System,http://bit.ly/2Iz4jPB,Kepler-1073,1.98892E30,695700.0,5792.0,http://bit.ly/336nzNZ,Kepler-1073 b,0.0,14655.859999999999,0.0,0.0,8.67888593,http://bit.ly/2Q2PngD
Kepler-1073 System,http://bit.ly/2Iz4jPB,Kepler-1073,1.98892E30,695700.0,5792.0,http://bit.ly/336nzNZ,Kepler-1073 c,0.0,10437.831999999999,0.0,0.0,4.02582254,http://bit.ly/2Q2PngD
Kepler-218 System,http://bit.ly/2Iz4jPB,Kepler-218,0.0,737442.0,5502.0,http://bit.ly/336nzNZ,Kepler-218 b,0.0,9436.944000000001,6881502.066,0.0,3.619337,http://bit.ly/2Q2PngD
Kepler-218 System,http://bit.ly/2Iz4jPB,Kepler-218,0.0,737442.0,5502.0,http://bit.ly/336nzNZ,Kepler-218 c,0.0,20017.760000000002,3.7100272008E7,0.0,44.699576,http://bit.ly/2Q2PngD
